durationOfSession,steps,device,city,country,platform,current_filters,impressions,priceMean,hotel Facilities,interaction item image,search for poi,filter selection,interaction item info,search for destination,interaction item rating,change of sort order,interaction item deals,search for item,target
34.0,11,desktop,Geoje, South Korea,KR,0,18,50.0,229,9,0,0,1,0,0,0,0,0,1
1416.0,6,mobile,Piraeus, Greece,GR,0,25,40,933,4,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Hickstead, United Kingdom,UK,0,25,109,893,0,0,0,0,0,0,0,0,0,1
1398.0,8,tablet,Panipat, India,IN,0,13,26,774,0,0,0,0,2,0,0,1,0,1
4280.0,287,desktop,Rome, Italy,FR,5,25,87,4693,216,0,57,0,0,0,0,1,0,1
5836.0,109,mobile,Santa Susana, Spain,ES,4,0,0,0,25,0,36,1,10,0,10,22,5,0
43.0,5,desktop,Bruges, Belgium,NL,1,5,231,184,0,0,1,0,0,0,3,0,0,1
1749.0,123,desktop,Zakopane, Poland,PL,0,25,46,2071,119,0,0,0,0,0,0,0,0,1
23.0,2,mobile,Prague, Czech Republic,DE,2,18,415.5,534,0,0,1,0,0,0,0,0,0,1
0.0,1,tablet,Weiskirchen, Germany,DE,0,25,92,857,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Amsterdam, Netherlands,UK,0,25,192,1086,0,0,0,0,0,0,0,0,0,1
21.0,5,mobile,Arenillas, Ecuador,EC,0,4,52.0,75,4,0,0,0,0,0,0,0,0,1
62.0,2,desktop,Belek, Turkey,TR,0,25,119,2244,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Póvoa de Varzim, Portugal,FR,0,25,57,688,0,0,0,0,0,0,0,0,0,1
126.0,6,mobile,Bursa, Turkey,TR,1,25,29,768,0,0,1,0,0,0,2,0,0,1
0.0,1,tablet,Tokyo, Japan,AR,0,25,138,1129,0,0,0,0,0,0,0,0,0,1
14.0,3,mobile,Ipatinga, Brazil,BR,0,16,31.5,399,0,0,0,0,0,0,0,0,0,1
167.0,4,mobile,Melgar, Colombia,CO,0,25,36,450,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Guarujá, Brazil,BR,0,11,113,354,0,0,0,0,0,0,0,0,0,1
924.0,3,desktop,Jílové u Prahy, Czech Republic,CZ,0,24,39.0,400,0,0,0,1,1,0,0,0,0,1
501.0,94,mobile,Blackpool, United Kingdom,UK,1,25,60,1757,82,0,4,1,0,0,4,1,0,1
0.0,1,tablet,Cancun, Mexico,AU,0,25,351,1869,0,0,0,0,0,0,0,0,0,1
692.0,56,tablet,Beijing, China,IT,0,25,111,2048,50,0,0,0,3,0,0,0,1,1
0.0,1,desktop,Lake Placid, USA,US,0,25,107,970,0,0,0,0,0,0,0,0,0,1
138.0,12,mobile,Mexico City, Mexico,MX,0,25,60,1026,7,0,0,2,0,0,0,1,0,1
93.0,3,desktop,Belo Horizonte, Brazil,BR,0,25,38,2136,0,1,0,0,0,0,0,0,0,1
339.0,41,mobile,Wollongong, Australia,AU,0,22,102.0,708,36,0,0,0,0,0,0,0,2,1
1095.0,163,desktop,Toronto, Canada,BR,0,25,140,926,159,0,0,2,1,0,0,0,0,1
0.0,1,mobile,Rome, Italy,JP,0,25,81,1078,0,0,0,0,0,0,0,0,0,1
139.0,6,desktop,Myrtle Beach, USA,US,1,25,123,937,0,2,2,0,1,0,0,0,0,1
200.0,62,mobile,Munich, Germany,DE,0,25,91,1227,57,0,0,0,0,0,0,1,0,1
0.0,1,mobile,Fray Bentos, Uruguay,UY,0,5,51,102,0,0,0,0,0,0,0,0,0,1
118.0,2,mobile,Dundas, Canada,CA,0,25,93,889,0,0,0,0,0,1,0,0,0,1
16.0,15,mobile,Lafayette, USA,US,0,21,86,775,14,0,0,0,0,0,0,0,0,1
55.0,32,desktop,Key West, USA,US,0,25,203,1554,31,0,0,0,0,0,0,0,0,1
167.0,24,desktop,Guarujá, Brazil,BR,1,24,192.5,828,20,0,1,0,0,0,0,0,1,1
872.0,4,tablet,Fort Bragg, USA,US,0,25,140,743,2,0,0,0,0,0,0,0,0,1
448.0,29,desktop,Samarkand, Uzbekistan,IN,0,0,0,0,26,0,0,0,3,0,0,0,0,0
0.0,1,mobile,Maceió, Brazil,BR,0,25,60,1210,0,0,0,0,0,0,0,0,0,1
148.0,2,mobile,Hamburg, Germany,DE,0,25,107,2246,0,0,0,0,0,0,0,0,0,1
165.0,4,tablet,Cleveland, USA,US,0,25,166,1044,2,1,0,0,0,0,0,0,0,1
1278.0,8,mobile,Desaru, Malaysia,MY,0,12,84.0,295,3,0,0,0,0,0,0,0,1,1
0.0,1,tablet,Winnipeg, Canada,CA,0,25,80,1047,0,0,0,0,0,0,0,0,0,1
38.0,3,mobile,Cairns, Australia,AU,1,25,109,1469,0,0,1,0,1,0,0,0,0,1
58.0,3,mobile,Urayasu, Japan,JP,0,25,205,963,0,1,0,0,0,0,0,0,0,1
337.0,8,mobile,Guarujá, Brazil,BR,0,21,204,358,6,0,0,0,1,0,0,0,0,1
116.0,22,desktop,Manchester, United Kingdom,SG,0,25,195,937,20,0,0,0,1,0,0,0,0,1
1732.0,52,desktop,Logan, USA,US,0,10,69.0,452,48,0,0,1,0,1,0,0,0,1
0.0,1,desktop,Yokohama, Japan,JP,0,25,94,1038,0,0,0,0,0,0,0,0,0,1
137.0,6,mobile,Ratingen, Germany,DE,1,19,150,748,0,0,1,2,0,1,0,1,0,1
170.0,3,desktop,Madrid, Spain,ES,1,25,260,824,0,0,0,0,0,0,0,0,0,1
821.0,9,mobile,Yokohama, Japan,JP,1,25,137,2148,0,0,2,0,0,0,4,0,0,1
801.0,10,mobile,Naples, USA,DE,0,25,158,5651,0,0,0,0,1,0,0,1,4,1
91.0,3,mobile,Hel, Poland,PL,0,25,65,470,0,0,0,1,0,1,0,0,0,1
97.0,2,mobile,Cartagena, Colombia,CO,0,25,145,1277,0,0,0,0,1,0,0,0,0,1
0.0,1,desktop,Presidente Epitácio, Brazil,BR,0,4,41.0,73,0,0,0,0,0,0,0,0,0,1
293.0,23,mobile,Cancun, Mexico,AR,0,25,162,1522,19,0,0,1,1,0,0,0,0,1
0.0,1,mobile,Berlin, Germany,DE,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.0,2,desktop,Sofia, Bulgaria,BE,0,25,248,1323,0,0,0,0,0,0,0,0,0,1
200.0,3,mobile,Bacoli, Italy,IT,0,25,110,1714,0,0,0,0,0,0,0,1,0,1
1053.0,4,mobile,Luodong Township, Taiwan,TW,0,25,49,484,0,0,0,0,0,0,0,1,0,1
443.0,41,mobile,Baguio, Philippines,UK,0,25,38,699,37,0,0,0,0,2,0,0,0,1
0.0,1,mobile,Bangkok, Thailand,US,0,25,121,1647,0,0,0,0,0,0,0,0,0,1
184.0,5,mobile,Zakopane, Poland,PL,0,25,67,1038,0,0,0,0,0,1,0,0,0,1
0.0,1,desktop,Skikda, Algeria,FR,0,1,86,43,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Auckland, New Zealand,US,0,25,138,1348,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Park City, USA,FR,0,25,120,1275,0,0,0,0,0,0,0,0,0,1
43.0,5,mobile,Itanhaém, Brazil,BR,0,25,45,224,4,0,0,0,0,0,0,0,0,1
174.0,11,mobile,Valencia, Spain,ES,4,25,63,878,0,0,5,0,1,0,4,0,0,1
118.0,6,desktop,Flachau, Austria,CZ,1,13,151,554,2,0,1,0,1,0,0,1,0,1
0.0,1,mobile,Anaheim, USA,US,0,25,184,1208,0,0,0,0,0,0,0,0,0,1
292.0,4,mobile,London, United Kingdom,UK,0,25,73,2080,0,0,0,0,0,1,0,0,0,1
1981.0,7,mobile,Kyoto, Japan,JP,0,25,92,2301,0,0,0,0,0,0,0,0,0,1
169.0,3,mobile,Chadron, USA,US,0,4,70.0,116,0,0,0,0,1,0,0,0,0,1
6469.0,29,desktop,Bandipur, India,IN,7,25,50,385,20,0,7,0,0,0,0,0,0,1
373.0,2,mobile,Van, Turkey,TR,0,14,25.0,412,0,0,0,0,0,0,0,0,0,1
39.0,30,mobile,Metsovo, Greece,GR,1,20,48.0,838,29,0,0,0,0,0,0,0,0,1
1702.0,247,mobile,Puerto Iguazú, Argentina,AR,0,25,63,1065,237,0,0,4,0,0,0,3,0,1
3469.0,197,desktop,Singapore, Singapore,FI,3,0,0,0,178,0,15,0,1,0,2,0,1,0
0.0,1,mobile,Barrancabermeja, Colombia,CO,0,21,34,528,0,0,0,0,0,0,0,0,0,1
473.0,3,mobile,Puerto Galera, Philippines,PH,0,25,20,659,0,0,0,0,0,0,0,0,0,1
836.0,7,desktop,Kiruna, Sweden,FR,1,18,104.0,345,0,0,1,0,2,0,3,0,0,1
0.0,1,mobile,Conceição da Barra, Brazil,BR,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4638.0,93,desktop,Varadero, Cuba,BR,0,25,117,3075,90,0,0,0,0,0,0,0,0,1
438.0,9,desktop,Turin, Italy,IT,1,25,93,2267,0,0,1,0,0,0,4,0,0,1
0.0,1,mobile,Okurcalar, Turkey,DE,0,25,70,1830,0,0,0,0,0,0,0,0,0,1
174.0,8,mobile,Dublin, Ireland,IE,0,25,296,1030,6,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Leuven, Belgium,BE,0,25,92,764,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Belek, Turkey,TR,0,25,180,2165,0,0,0,0,0,0,0,0,0,1
339.0,20,mobile,Petrópolis, Brazil,BR,0,25,45,1136,18,0,0,1,0,0,0,0,0,1
0.0,1,tablet,Sälen, Sweden,SE,0,6,89.5,107,0,0,0,0,0,0,0,0,0,1
870.0,4,desktop,Komotini, Greece,GR,2,11,50,340,2,0,1,0,0,0,0,0,0,1
32.0,2,desktop,New York, USA,HK,0,25,232,1394,0,0,0,0,0,0,0,0,1,1
5951.0,27,tablet,Verona, Italy,IT,0,25,105,4242,15,0,0,4,0,0,0,0,0,1
1988.0,10,desktop,London, United Kingdom,US,0,25,112,2164,0,0,0,0,1,0,0,1,0,1
0.0,1,mobile,Stockholm, Sweden,SE,0,25,165,1318,0,0,0,0,0,0,0,0,0,1
832.0,4,mobile,Barcelona, Spain,IE,0,25,92,3486,0,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Goulburn, Australia,AU,0,0,0,0,0,0,0,0,0,0,0,0,1,0
174.0,2,desktop,Wildschönau, Austria,DE,0,25,356,1265,0,0,0,0,0,0,0,0,1,1
0.0,1,tablet,Radolfzell, Germany,DE,0,25,130,1034,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Hong Kong, Hong Kong,IN,0,25,118,1374,0,0,0,0,0,0,0,0,0,1
-4201.0,1,desktop,Dambulla, Sri Lanka,NL,0,0,0,0,0,0,0,0,0,0,0,0,2,0
593.0,4,mobile,Samsun, Turkey,TR,0,2,34.5,64,2,0,0,0,0,0,0,0,0,1
211.0,3,tablet,Bremen, USA,US,0,21,60,716,0,0,0,0,1,0,0,0,0,1
34.0,2,mobile,Lhaviyani Atoll, Maldives,IT,0,1,800,81,0,0,0,0,0,0,0,0,1,1
3104.0,197,desktop,Cabo Frio, Brazil,BR,0,25,38,4486,185,0,0,1,5,0,0,0,0,1
484.0,9,mobile,Puerto Montt, Chile,CL,0,13,140,115,2,1,0,1,1,2,0,0,1,1
61.0,28,mobile,Zapallar, Chile,CL,1,11,102,207,20,0,2,0,1,0,4,0,0,1
142.0,32,mobile,Phetchaburi, Thailand,TH,0,14,34.0,281,31,0,0,0,0,0,0,0,0,1
12.0,2,mobile,Bangkok, Thailand,KR,0,25,134,1712,0,0,0,0,0,0,0,0,1,1
80.0,10,desktop,Las Vegas, USA,US,1,25,56,1159,4,1,1,0,0,0,3,0,0,1
104.0,2,mobile,Cartagena, Colombia,CO,0,25,126,1339,0,0,0,0,0,0,0,1,0,1
139.0,2,mobile,Amman, Jordan,AA,0,25,92,1447,0,0,0,0,0,0,0,0,0,1
1959.0,17,mobile,Kokubunji, Japan,JP,0,25,92,1392,4,0,0,2,0,1,0,2,0,1
855.0,7,mobile,South Male Atoll, Maldives,IT,1,25,282,1121,0,0,1,1,2,1,0,0,0,1
24.0,2,mobile,Avsa, Turkey,TR,0,13,32,67,0,0,0,0,1,0,0,0,0,1
98.0,4,desktop,Paris, France,FR,1,25,125,1050,0,1,2,0,0,0,0,0,0,1
40.0,3,mobile,Nalchik, Russia,RU,0,24,26.0,302,0,0,0,0,0,0,0,0,0,1
95.0,2,desktop,San Angelo, USA,US,0,25,68,1015,0,0,0,0,1,0,0,0,0,1
153.0,4,mobile,Cabo Frio, Brazil,BR,0,25,41,548,0,0,0,0,0,1,0,1,0,1
232.0,4,mobile,Île-aux-Moines, France,FR,0,0,0,0,0,0,0,0,2,0,0,0,2,0
481.0,8,desktop,Cabo Frio, Brazil,BR,0,25,62,873,4,0,0,1,0,1,0,0,0,1
103.0,2,mobile,Florence, Italy,IT,0,25,111,899,0,0,0,0,1,0,0,0,0,1
83.0,3,mobile,Webster, USA,US,0,16,91.0,697,0,0,0,0,2,0,0,0,0,1
234.0,37,desktop,Phoenix, USA,US,0,25,80,1505,31,0,0,3,0,1,0,1,0,1
1217.0,6,mobile,Qom, Iran,UK,0,4,56.0,118,0,0,0,0,1,0,0,0,2,1
35.0,5,mobile,Cozumel, Mexico,MX,0,25,101,1552,2,0,0,0,0,0,0,0,0,1
543.0,6,desktop,Mendoza City, Argentina,BR,0,25,57,1063,2,0,0,0,2,1,0,0,0,1
0.0,1,mobile,Puerto Montt, Chile,AR,0,25,78,559,0,0,0,0,0,0,0,0,0,1
40.0,2,mobile,Madrid, Spain,ES,0,25,99,1103,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Madrid, Spain,US,0,0,0,0,0,0,0,0,1,0,0,0,0,0
885.0,3,desktop,London, United Kingdom,UK,0,25,73,2434,0,0,0,0,0,0,0,0,0,1
873.0,4,desktop,Vladikavkaz, Russia,RU,1,6,51.0,37,0,0,0,0,1,1,0,0,0,1
163.0,3,mobile,Cork, Ireland,IE,0,25,103,1356,0,0,0,0,1,1,0,0,0,1
234.0,5,desktop,Alfacar, Spain,ES,0,25,176,1131,2,0,0,0,1,0,0,1,0,1
63.0,24,desktop,Brest, Belarus,RU,0,2,93.5,6,23,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Paraty, Brazil,BR,0,25,75,944,0,0,0,0,0,0,0,0,0,1
117.0,4,mobile,Xanthi, Greece,GR,0,15,62,921,0,0,0,0,0,0,0,0,0,1
341.0,17,mobile,Tokyo, Japan,JP,1,25,64,426,2,0,2,4,0,0,5,0,0,1
833.0,4,mobile,Fukuoka, Japan,KR,0,16,399.5,513,0,3,0,0,0,0,0,0,0,1
44.0,2,desktop,Ski, Norway,UK,1,8,110.0,165,0,0,1,0,0,0,0,0,0,1
2716.0,20,desktop,Yuxi, China,JP,1,20,56.0,554,0,1,5,0,7,1,0,0,4,1
0.0,1,desktop,São José dos Ausentes, Brazil,BR,0,2,71.0,2,0,0,0,0,0,0,0,0,0,1
140.0,14,mobile,Acapulco, Mexico,MX,0,24,151.5,2434,9,0,0,1,0,1,0,1,0,1
40.0,41,desktop,Victoriaville, Canada,CA,0,12,59.0,234,38,0,0,0,0,2,0,0,0,1
135.0,5,desktop,Kars, Turkey,TR,1,17,48,373,0,0,1,0,0,0,2,0,0,1
2604.0,88,desktop,Córdoba City, Argentina,BR,0,25,39,1540,84,0,0,0,0,0,0,0,1,1
492.0,3,mobile,Bombinhas, Brazil,BR,0,25,57,746,0,0,0,1,0,0,0,0,0,1
109.0,27,desktop,Calangute, India,IN,4,25,83,686,2,0,23,0,1,0,0,0,0,1
237.0,5,mobile,Barcelona, Spain,ES,0,25,138,1292,2,0,0,1,0,0,0,0,0,1
12.0,2,mobile,Dayton, USA,US,0,25,74,1040,0,0,0,0,1,0,0,0,0,1
1074.0,23,mobile,Blackpool, United Kingdom,UK,2,25,117,2204,6,0,6,1,0,0,0,2,0,1
674.0,3,desktop,Udaipur, India,IN,0,25,15,529,0,0,0,0,1,0,0,0,0,1
621.0,5,mobile,Tokyo, Japan,JP,0,25,187,2510,0,0,0,1,0,0,0,0,0,1
755.0,38,desktop,Orlando, USA,US,0,25,74,4146,31,0,0,0,0,0,0,0,0,1
400.0,15,tablet,Niagara Falls, Canada,CA,2,25,47,2184,2,0,10,0,0,0,0,0,0,1
123.0,2,mobile,Kolhapur, India,IN,0,25,38,464,0,0,0,0,0,0,0,0,0,1
71.0,2,tablet,Luebeck, Germany,DE,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10.0,3,mobile,Brinchang, Malaysia,MY,0,0,0,0,1,0,0,0,0,0,0,2,0,0
329.0,4,mobile,London, Canada,US,0,19,107,628,0,0,0,0,0,0,2,1,0,1
0.0,1,mobile,Misato, Japan,JP,0,25,68,654,0,0,0,0,0,0,0,0,0,1
-90675.0,1,mobile,Madrid, Spain,IL,0,25,83,1156,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Ciutadella, Spain,IT,0,25,77,1122,0,0,0,0,0,0,0,0,0,1
571.0,6,mobile,Durban, South Africa,ZA,1,25,46,587,0,0,1,0,0,0,2,0,0,1
0.0,1,tablet,Long Eaton, United Kingdom,UK,0,25,75,979,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Lipa City, Philippines,PH,0,13,46,301,0,0,0,0,0,0,0,0,0,1
76.0,18,mobile,Santana, Portugal,UK,2,0,0,0,12,0,3,0,0,0,2,0,1,0
0.0,1,mobile,Ho Chi Minh City, Vietnam,MY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56.0,2,mobile,Olímpia, Brazil,BR,0,25,81,687,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Burdur, Turkey,TR,0,19,26,534,0,0,0,0,0,0,0,0,0,1
77.0,6,tablet,Gallup, USA,US,1,12,40.5,327,0,0,5,0,0,0,0,0,0,1
2439.0,45,mobile,Guarujá, Brazil,BR,0,25,60,1121,38,0,0,3,0,0,1,0,0,1
818.0,114,desktop,London, United Kingdom,UK,7,25,300,2661,90,0,8,4,2,0,8,0,0,1
15.0,2,mobile,Orlando, USA,US,0,25,132,1447,0,0,0,0,0,0,0,0,0,1
4728.0,21,desktop,Gramado, Brazil,BR,1,25,35,1064,0,0,2,7,2,1,6,0,0,1
52.0,2,desktop,Trat, Thailand,ZA,0,25,62,1284,0,0,0,0,0,1,0,0,0,1
254.0,16,mobile,Calangute, India,IN,0,25,23,655,13,0,0,1,0,1,0,0,0,1
443.0,4,desktop,Katra, India,IN,0,24,18.0,590,0,0,0,0,1,0,0,0,1,1
32.0,3,tablet,Big Bear Lake, USA,US,0,25,65,869,2,0,0,0,0,0,0,0,0,1
21.0,13,desktop,Pamporovo, Bulgaria,BG,0,25,33,596,11,0,0,1,0,0,0,0,0,1
145.0,3,mobile,Rome, Italy,IT,1,17,62,821,0,0,1,0,1,0,0,0,0,1
37.0,8,desktop,Istanbul, Turkey,IT,0,25,67,1322,5,0,0,0,0,0,0,0,2,1
11.0,2,mobile,Urayasu, Japan,JP,0,25,152,908,0,0,0,1,0,0,0,0,0,1
41.0,4,mobile,Praia do Forte, Brazil,BR,0,25,163,1157,2,0,0,0,0,0,0,0,1,1
691.0,10,desktop,Vancouver, Canada,BR,0,25,101,1315,6,0,0,0,1,0,0,2,0,1
67.0,2,desktop,Budapest, Hungary,DE,0,25,82,1313,0,0,0,0,1,0,0,0,0,1
472.0,3,desktop,Goodyear, USA,US,0,14,145.5,489,0,0,0,0,0,1,0,0,0,1
221.0,5,mobile,Acapulco, Mexico,MX,0,25,85,1437,2,0,0,0,0,0,0,1,0,1
2489.0,2,mobile,Llandudno, United Kingdom,UK,0,25,164,1878,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,South Male Atoll, Maldives,DE,0,25,123,1203,0,0,0,0,0,0,0,0,0,1
303.0,10,tablet,Auckland, New Zealand,NZ,1,25,185,2332,0,1,5,0,0,0,2,0,0,1
21612.0,5,desktop,Osaka, Japan,JP,0,25,366,2375,0,0,0,0,1,0,0,0,0,1
16.0,3,mobile,Fortaleza, Brazil,BR,0,25,81,1267,0,0,0,0,0,0,0,1,0,1
321.0,44,mobile,Baños, Ecuador,EC,2,0,0,0,32,0,3,6,0,1,2,0,0,0
1059.0,4,desktop,Nungwi, Tanzania,HU,0,0,0,0,0,0,0,0,0,0,0,3,1,0
76.0,4,desktop,Newcastle upon Tyne, United Kingdom,UK,0,25,80,966,0,0,0,0,0,0,0,0,0,1
147.0,12,mobile,Kusadasi, Turkey,TR,0,25,27,1332,11,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Morelia, Mexico,MX,0,25,29,780,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Längenfeld, Austria,HU,0,25,97,1021,0,0,0,0,0,0,0,0,0,1
1084.0,42,desktop,Torrelodones, Spain,DE,1,25,60,911,38,1,0,0,2,0,0,0,0,1
55.0,2,desktop,Osaka, Japan,JP,0,25,100,705,0,1,0,0,0,0,0,0,0,1
0.0,1,desktop,Miami Beach, USA,BR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1,mobile,Karuizawa, Japan,JP,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,2,mobile,London, United Kingdom,DE,0,25,170,1062,0,0,0,1,0,0,0,0,0,1
532.0,69,tablet,Berlin, Germany,DK,0,25,83,1067,68,0,0,0,0,0,0,0,0,1
7.0,3,mobile,Ubatuba, Brazil,BR,0,24,146.5,770,0,0,0,0,0,1,0,0,0,1
1139.0,16,desktop,Matsuyama, Japan,JP,0,25,95,713,7,0,0,0,1,0,0,0,0,1
737.0,25,desktop,Nagoya, Japan,JP,1,25,158,837,18,1,1,0,0,0,4,0,0,1
803.0,13,mobile,Kyoto, Japan,JP,1,25,46,440,0,4,2,0,1,0,4,0,0,1
332.0,6,desktop,Bogotá, Colombia,CO,1,19,15,310,4,0,1,0,0,0,0,0,0,1
91.0,12,mobile,Manaus, Brazil,BR,0,25,42,1039,10,0,0,0,0,1,0,0,0,1
60.0,2,mobile,Puerto Galera, Philippines,PH,0,25,44,937,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Shanghai, China,HK,0,25,178,981,0,0,0,0,0,0,0,0,0,1
40.0,2,desktop,Villavieja, Colombia,CO,0,5,39,17,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Kuala Lumpur, Malaysia,MY,0,25,66,1439,0,0,0,0,0,0,0,0,0,1
587.0,20,tablet,Agra, India,IN,1,25,41,1678,0,0,16,0,2,0,0,0,0,1
216.0,9,mobile,Tainan, Taiwan,TW,0,25,92,702,0,1,0,0,0,0,0,0,0,1
530.0,44,mobile,Mahabaleshwar, India,IN,0,25,73,748,38,0,0,0,2,1,0,0,2,1
20.0,9,desktop,Rotorua, New Zealand,CA,0,25,70,1162,8,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Bansko, Bulgaria,UK,0,25,61,1371,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Vejle, Denmark,DK,0,13,103,462,0,0,0,0,0,0,0,0,0,1
317.0,2,desktop,Berlin, Germany,DE,0,25,90,1206,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,East London, South Africa,ZA,0,25,56,862,0,0,0,0,0,0,0,0,0,1
3192.0,4,mobile,Fira, Greece,UK,0,25,115,1841,0,0,0,0,2,0,0,0,0,1
108.0,8,mobile,Chandigarh, India,IN,0,25,24,1838,0,0,0,0,0,0,0,4,2,1
1289.0,8,desktop,Kyoto, Japan,JP,1,25,109,2997,0,0,1,0,0,0,2,0,1,1
1274.0,4,mobile,Istanbul, Turkey,UK,0,25,42,1091,0,1,0,0,0,0,0,0,1,1
0.0,1,mobile,Seoul, South Korea,JP,0,25,111,896,0,0,0,0,0,0,0,0,0,1
188.0,7,desktop,Santiago, Chile,BR,0,25,100,2356,4,0,0,0,1,0,0,0,0,1
385.0,3,mobile,Ankara, Turkey,TR,0,25,65,1515,0,0,0,0,0,0,0,0,0,1
38.0,2,mobile,Monaghan, Ireland,UK,0,6,78.0,163,0,0,0,0,0,0,0,0,0,1
0.0,3,mobile,Moscow, Russia,RU,0,25,42,763,2,0,0,0,0,0,0,0,0,1
1792.0,36,desktop,Stockholm, Sweden,SE,0,25,340,1130,33,1,0,0,0,0,0,0,0,1
422.0,176,mobile,Puerto de Alcudia, Spain,IE,5,24,86.5,1250,170,0,5,0,0,0,0,0,0,1
129.0,3,mobile,Oradea, Romania,DE,0,25,37,753,0,0,0,0,1,0,0,0,0,1
619.0,106,mobile,Port Dickson, Malaysia,MY,0,25,33,1459,97,0,0,2,1,0,0,1,0,1
958.0,3,desktop,Bangkok, Thailand,SE,0,25,19,568,0,1,0,0,0,0,0,0,1,1
0.0,1,mobile,Oslo, Norway,US,0,25,102,201,0,0,0,0,0,0,0,0,0,1
1167.0,14,mobile,Fukuoka, Japan,KR,0,25,70,1865,4,0,0,3,1,1,0,0,0,1
3873.0,249,mobile,Krakow, Poland,PL,5,25,66,1039,215,0,14,2,5,2,6,4,0,1
3811.0,23,desktop,Aosta, Italy,FR,1,11,85.0,1030,18,0,1,1,0,0,0,0,0,1
32.0,2,desktop,Hanover, Germany,DE,0,25,84,1259,0,0,0,0,0,0,0,0,1,1
0.0,1,desktop,Valletta, Malta,UK,0,25,360,1419,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Calgary, Canada,CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
981.0,3,mobile,Guadalajara, Mexico,MX,0,25,11,653,0,0,0,0,1,0,0,0,0,1
54.0,2,mobile,Mumbai, India,IN,0,25,32,859,0,0,0,0,0,0,0,0,0,1
131.0,5,mobile,Cartagena, Colombia,CO,0,25,126,1405,4,0,0,0,0,0,0,0,0,1
2240.0,33,tablet,Angra dos Reis, Brazil,BR,0,11,71,166,27,0,0,0,1,1,0,1,0,1
152.0,4,tablet,Eibenstock, Germany,DE,2,25,84,826,0,0,2,0,0,1,0,0,0,1
0.0,1,desktop,Cesme, Turkey,TR,0,25,35,1106,0,0,0,0,0,0,0,0,0,1
1.0,3,mobile,Cancun, Mexico,MX,0,25,146,1657,2,0,0,0,0,0,0,0,0,1
187.0,19,mobile,Hurghada, Egypt,ES,3,19,88,1404,8,0,6,1,0,1,2,0,0,1
150.0,15,desktop,Wellington, New Zealand,NZ,0,25,93,1243,14,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Burg, Germany,DE,0,25,76,782,0,0,0,0,0,0,0,0,0,1
233.0,40,mobile,Kuwana, Japan,JP,0,24,126.0,918,26,0,0,5,2,0,0,4,2,1
0.0,1,desktop,Cuernavaca, Mexico,MX,0,25,61,1128,0,0,0,0,0,0,0,0,0,1
19.0,2,desktop,Puerto de la Cruz, Spain,FR,0,25,108,1366,0,0,0,0,0,0,0,1,0,1
745.0,9,mobile,Ubatuba, Brazil,BR,0,24,106.0,753,2,0,0,1,1,1,0,0,3,1
2240.0,15,mobile,Québec City, Canada,CA,2,25,73,2277,2,0,3,0,1,0,2,0,0,1
0.0,1,tablet,Campos do Jordão, Brazil,BR,0,25,113,755,0,0,0,0,0,0,0,0,0,1
286.0,27,mobile,Seattle, USA,US,0,25,140,1277,24,0,0,0,0,0,0,0,0,1
1628.0,36,mobile,Şile, Turkey,TR,1,25,36,2748,17,1,6,0,0,0,4,0,4,1
194.0,6,mobile,Armação dos Búzios, Brazil,BR,0,25,85,1243,2,0,0,0,0,0,0,0,1,1
224.0,8,desktop,Pertisau, Austria,AT,1,6,140.5,250,0,1,1,0,2,0,2,0,1,1
221.0,15,tablet,Busan, South Korea,US,0,25,75,904,14,0,0,0,0,0,0,0,0,1
